symbol,year,quarter,transcript_dt,report_timing,market_cap,composite,n_priors,level_z,drift_z,signal_blend,entry_date,entry_price,ret_open+30m,ret_open+60m,ret_open+120m,ret_close,ret_t1_close
DCBO.TO,2025,4,2026-04-22T00:00:00,BMO,753837545.0,0.102712,12,-1.2059,-0.6055,-0.3576,2026-04-23,26.02,-0.061491,-0.05073,-0.061491,-0.066103,-0.043428
DDI,2026,1,2026-05-12T00:00:00,BMO,572342232.0,0.171999,12,-0.8767,0.1219,0.1394,2026-05-13,11.89,-0.010934,-0.007569,-0.007569,-0.007569,-0.012616
DCOM,2025,4,2026-01-21T00:00:00,BMO,1408690822.0,0.131771,12,-0.1303,0.0554,0.0821,2026-01-22,32.98,0.028502,0.045179,0.044072,0.024257,-0.005155
DDOG,2025,4,2026-02-10T00:00:00,BMO,45500165639.0,0.166503,12,0.5981,-0.6971,-0.3948,2026-02-11,131.11,-0.05545,-0.061475,-0.049348,-0.027534,-0.038441
DDOG,2026,1,2026-05-07T00:00:00,BMO,66673024560.0,0.158998,12,0.0752,-1.3238,-0.8048,2026-05-08,185.5,0.005499,0.037412,0.035256,0.079838,0.090674
DEC,2025,4,2026-02-27T00:00:00,BMO,1004062893.0,0.208238,8,0.3434,-0.1695,-0.0373,2026-03-02,13.8,0.012319,0.02029,0.019565,0.007971,0.051449
DEC,2026,1,2026-05-09T00:00:00,BMO,1141975601.0,0.13499,9,-1.6763,-19.8399,-12.8487,2026-05-11,15.95,0.007524,0.003135,-0.009404,-0.015047,-0.005643
DCH,2026,1,2026-05-08T00:00:00,BMO,788168000.0,0.145449,12,1.1359,0.6631,0.4819,2026-05-11,6.69,0.053812,0.050822,0.032885,-0.001495,-0.03139
DCO,2025,4,2026-02-26T00:00:00,BMO,1828900800.0,0.197021,12,2.7166,4.6901,3.1175,2026-02-27,122.07,0.010568,0.01622,-0.004178,0.01409,0.067256
DCI,2026,1,2025-12-04T00:00:00,BMO,10913144000.0,0.177603,12,0.0054,0.2207,0.2056,2025-12-05,94.08,-0.019345,-0.023065,-0.02094,-0.017432,-0.02466
DCI,2026,2,2026-02-26T00:00:00,BMO,10654852000.0,0.169061,12,-0.2889,0.0472,0.0898,2026-02-27,90.78,-0.005728,0.007601,0.00672,0.021811,0.054307
DEA,2025,4,2026-02-23T00:00:00,BMO,1082445532.0,0.204997,12,1.0064,0.268,0.246,2026-02-24,23.62,-0.005715,-0.014395,-0.019052,-0.009738,-0.009738
DEA,2026,1,2026-04-27T00:00:00,BMO,1080183071.0,0.175671,12,0.0239,-0.8314,-0.4789,2026-04-28,23.46,-0.01023,-0.011083,-0.005115,0.011509,-0.012361
DEMANT.CO,2025,4,2026-02-03T00:00:00,BMO,41819654063.0,0.107976,12,0.5171,2.0578,1.3754,2026-02-04,190.6,0.005771,0.010493,0.01469,0.004197,0.00341
DD,2025,4,2026-02-10T00:00:00,BMO,20449191000.0,0.169325,12,1.2056,-0.8584,-0.4987,2026-02-11,49.88,0.01263,0.013833,0.028869,0.032678,-0.009623
DD,2026,1,2026-05-05T00:00:00,BMO,20193324000.0,0.168555,12,1.0162,-1.1644,-0.6978,2026-05-06,49.81,-0.01044,-0.009637,-0.001205,0.005421,-0.02891
DFTX,2025,4,2026-02-26T00:00:00,BMO,1544474342.0,0.160928,12,-0.4557,0.6025,0.4479,2026-02-27,16.96,0.028892,0.035967,0.032429,0.029481,0.013561
DFTX,2026,1,2026-05-09T00:00:00,BMO,2398840249.0,0.141045,12,-0.6844,-1.0747,-0.6492,2026-05-11,21.73,0.020709,0.016107,0.017487,-0.015186,-0.026231
DE,2026,1,2026-02-19T00:00:00,BMO,178938600000.0,0.18038,12,1.6533,0.6407,0.4796,2026-02-20,660.68,-0.012744,-0.000121,-0.005252,0.002906,-0.021054
DE,2026,2,2026-05-21T00:00:00,BMO,143517635000.0,0.180036,12,1.4746,-0.3985,-0.196,2026-05-22,532.34,-0.008923,-0.017526,-0.014333,-0.005917,-0.005955
DG.PA,2025,4,2026-02-06T00:00:00,BMO,76180598714.0,0.119596,12,0.3325,1.1388,0.7821,2026-02-09,131.55,-0.00038,0.003041,0.003421,0.007222,0.006461
DECK,2026,3,2026-01-29T00:00:00,BMO,14821563600.0,0.270331,12,1.4986,2.991,2.0388,2026-01-30,114.9,-0.024195,-0.000696,0.004787,0.038207,0.011749
DECK,2026,4,2026-05-21T00:00:00,BMO,14482144880.0,0.254289,12,0.6912,0.4231,0.364,2026-05-22,102.08,0.005976,0.002449,0.006661,0.044965,0.091693
DFIN,2026,1,2026-05-05T00:00:00,BMO,1098161000.0,0.181464,12,0.165,-0.1048,-0.0046,2026-05-06,42.08,0.005703,0.002852,-0.001188,0.0202,0.050856
DEI,2025,4,2026-02-11T00:00:00,BMO,1719814200.0,0.084529,12,2.4654,0.7526,0.5188,2026-02-12,10.44,-0.042146,-0.049808,-0.059387,-0.05364,-0.032567
DEI,2026,1,2026-05-06T00:00:00,BMO,2038061220.0,0.09886,12,2.5608,1.1934,0.8103,2026-05-07,12.24,-0.007353,-0.006536,-0.000817,-0.01634,0.010621
DELL,2026,4,2026-02-26T00:00:00,BMO,84043400000.0,0.23958,12,2.5051,2.2789,1.5651,2026-02-27,137.37,0.030574,0.051904,0.064352,0.077018,0.118002
DELL,2027,1,2026-05-28T00:00:00,BMO,205765450000.0,0.207245,12,1.1729,-1.2895,-0.7656,2026-05-29,418.0,0.002392,-0.005383,-0.0189,0.007416,0.115239
DG,2025,3,2025-12-04T00:00:00,BMO,27585349880.0,0.242169,12,0.3634,-1.3253,-0.7767,2025-12-05,124.66,0.026071,0.048612,0.065137,0.061848,-0.003048
DG,2025,4,2026-03-12T00:00:00,BMO,29932383399.0,0.254081,12,0.5036,-0.4412,-0.1979,2026-03-13,134.93,-0.014971,-0.006596,-0.000296,-0.022975,-0.000741
DHLGY,2025,4,2026-03-05T00:00:00,BMO,29755637731.0,0.148155,12,1.0471,1.405,0.9651,2026-03-06,26.645,-0.003378,0.001689,0.007318,0.002627,0.017827
DGICA,2025,4,2026-02-19T00:00:00,BMO,548040207.0,0.492168,12,1.6009,0.0431,0.2003,2026-02-20,17.62,-0.017026,-0.017594,-0.013621,-0.013053,-0.032917
DGII,2026,1,2026-02-04T00:00:00,BMO,1738735600.0,0.15691,12,0.1229,-0.6154,-0.3451,2026-02-05,40.93,0.112387,0.138529,0.149279,0.094307,0.077938
DIR-UN.TO,2025,4,2026-02-18T00:00:00,BMO,3921108600.0,0.200256,12,2.7882,2.2984,1.5641,2026-02-19,13.3,-0.006015,-0.000752,0.000752,-0.007519,0.000752
DHC,2025,4,2026-02-24T00:00:00,BMO,1465744600.0,0.136562,12,0.0599,-0.1735,-0.065,2026-02-25,6.01,0.008319,0.019967,0.023295,0.064892,0.138103
DHC,2026,1,2026-05-05T00:00:00,BMO,1966429130.0,0.201024,12,1.9199,2.1835,1.4896,2026-05-06,8.25,-0.018182,-0.014545,-0.007273,0.003636,-0.019394
DIS.MI,2026,1,2026-05-07T00:00:00,BMO,997882020.0,0.093698,6,1.4386,1.0472,0.7135,2026-05-08,9.0,-0.003333,0.007778,0.016667,0.015556,-0.086667
DGX,2025,4,2026-02-10T00:00:00,BMO,22793850000.0,0.130302,12,-0.5384,-1.5305,-0.9492,2026-02-11,205.79,-0.000194,0.008844,0.003499,0.016716,0.005005
DGX,2026,1,2026-04-21T00:00:00,BMO,22554400000.0,0.124568,12,-1.2577,-0.7257,-0.4281,2026-04-22,205.37,-0.016117,-0.026197,-0.023372,-0.007255,-0.028485
DHI,2026,1,2026-01-20T00:00:00,BMO,44777437000.0,0.099124,12,-0.9353,-0.2379,-0.1199,2026-01-21,154.63,0.00388,0.010477,0.015521,0.022699,0.007178
DHI,2026,2,2026-04-21T00:00:00,BMO,46697380000.0,0.099527,12,-1.009,-0.2718,-0.1419,2026-04-22,164.14,-0.017912,-0.020348,-0.021262,-0.018155,0.000487
DKNG,2025,4,2026-02-13T00:00:00,BMO,10602255360.0,0.161458,12,1.2682,1.1043,0.7743,2026-02-17,21.89,-0.005025,-0.033805,0.011878,0.031978,0.059845
DKNG,2026,1,2026-05-08T00:00:00,BMO,12434262720.0,0.149538,12,0.5152,-0.4278,-0.2257,2026-05-11,25.02,-0.015188,-0.027578,-0.019584,-0.020783,-0.016787
DINO,2025,4,2026-02-18T00:00:00,BMO,9316275210.0,0.077726,12,-3.5927,-2.3061,-1.4718,2026-02-19,50.73,0.006308,0.000788,-0.004337,-0.005125,0.00276
DINO,2026,1,2026-05-01T00:00:00,BMO,12495768010.0,0.132418,12,-0.5079,1.2687,0.871,2026-05-04,69.86,0.000429,0.008016,0.019754,0.02777,0.066562
DHR,2025,4,2026-01-28T00:00:00,BMO,158817142000.0,0.21002,12,1.7164,2.6769,1.8135,2026-01-29,223.32,-0.010523,-0.008195,-0.005732,-0.017285,-0.019658
DHR,2026,1,2026-04-21T00:00:00,BMO,137714866000.0,0.224556,12,1.7832,1.0881,0.7858,2026-04-22,194.39,-0.01569,-0.025156,-0.033129,-0.053604,-0.081434
DIOD,2025,4,2026-02-11T00:00:00,BMO,3604224000.0,0.179155,12,1.4487,0.0293,0.0818,2026-02-12,77.54,-0.018829,-0.022311,-0.062419,-0.069384,-0.082667
DKL,2025,4,2026-02-27T00:00:00,BMO,2777630022.0,0.246736,12,0.7467,-1.5325,-0.9098,2026-03-02,53.05,0.013195,0.029595,0.030349,0.021301,0.018096
DLO,2025,4,2026-03-18T00:00:00,BMO,3490566174.0,0.220462,12,0.5324,0.0444,0.106,2026-03-19,12.5,0.0536,0.0456,0.0288,0.0024,-0.028
DLO,2026,1,2026-05-14T00:00:00,BMO,3733838562.0,0.159357,12,-0.4754,-1.276,-0.7736,2026-05-15,11.62,-0.008606,-0.006024,-0.005164,-0.052496,-0.008606
DIS,2026,1,2026-02-02T00:00:00,BMO,186547700000.0,0.231311,12,0.4573,-1.4475,-0.8599,2026-02-03,104.78,-0.016606,-0.016511,-0.021378,-0.005249,0.02176
DKS,2025,3,2026-01-08T00:00:00,BMO,19278623460.0,0.127408,12,-1.6397,-2.4141,-1.5246,2026-01-09,218.28,0.000367,-0.017638,-0.01411,-0.009254,-0.012553
DKS,2025,4,2026-03-12T00:00:00,BMO,17494516000.0,0.188845,12,0.0672,0.6595,0.4948,2026-03-13,197.3,-0.006994,-0.028586,-0.029904,-0.026406,-0.048555
DKS,2026,1,2026-05-27T00:00:00,BMO,19407757350.0,0.195042,12,0.1355,0.8017,0.5894,2026-05-28,223.42,-0.013428,-0.003133,0.022245,0.01298,0.018754
DMP.AX,2026,2,2026-02-25T00:00:00,BMO,1820903735.0,0.109633,8,-1.11,-0.2613,-0.1315,2026-02-26,20.12,0.002485,0.003479,0.00497,0.044732,0.015408
DK,2026,1,2026-04-29T00:00:00,BMO,2812118444.0,0.137456,12,-0.6231,-2.1245,-1.3328,2026-04-30,45.64,0.007888,0.006354,0.019939,0.021253,0.024102
DLAKY,2025,4,2026-03-06T00:00:00,BMO,11353481485.0,0.155476,12,0.5567,-1.1784,-0.7116,2026-03-09,9.0,-0.015,-0.02,-0.004444,0.02,0.052556
DNB.OL,2025,4,2026-02-04T00:00:00,BMO,428708064299.0,0.151324,8,2.8705,0.3996,0.3127,2026-02-05,291.1,-0.008245,-0.005496,-0.006183,-0.008245,-0.004122
DNBBY,2025,4,2026-02-04T00:00:00,BMO,44246653410.0,0.151324,8,2.8705,0.3996,0.3127,2026-02-05,29.6,0.000338,-0.006757,-0.003716,-0.004054,0.017568
DNBBY,2026,1,2026-04-23T00:00:00,BMO,43500620730.0,0.267082,9,5.535,4.6325,3.1046,2026-04-24,29.7,-0.000337,-0.003704,-0.003704,0.000673,0.004377
DNORD.CO,2025,4,2026-02-04T00:00:00,BMO,7130986749.0,0.122255,5,-0.3222,-1.9121,-1.2001,2026-02-05,251.4,0.00716,0.008751,0.011933,0.018298,0.050915
DNORD.CO,2026,1,2026-05-06T00:00:00,BMO,8778806786.0,0.108678,6,-0.5872,-0.3096,-0.1632,2026-05-07,317.0,-0.003785,0.005678,0.009464,-0.022082,-0.018297
DNNGY,2025,4,2026-02-06T00:00:00,BMO,30239338080.0,0.146487,12,0.4245,-0.2924,-0.1388,2026-02-09,7.76,0.003866,0.003866,0.014175,0.016753,0.042526
DNO.OL,2025,4,2026-02-05T00:00:00,BMO,15307500000.0,0.110284,12,-0.9214,-3.3367,-2.1303,2026-02-06,15.59,-0.001924,-0.000641,-0.003207,-0.016036,-0.00449
DNKEY,2025,4,2026-02-05T00:00:00,BMO,42722195160.0,0.197188,12,1.4804,1.1679,0.8282,2026-02-06,26.7,0.001124,0.005243,0.010861,0.014607,0.027715
DNTUY,2025,4,2026-02-13T00:00:00,BMO,5124248248.0,0.194817,12,-0.2613,0.3338,0.2851,2026-02-17,19.04,0.0,-0.011029,-0.011024,0.014968,-0.041492
DNTUY,2026,1,2026-05-20T00:00:00,BMO,4638819690.0,0.146622,12,-0.894,-0.4089,-0.2145,2026-05-21,19.655,0.0,0.0,0.0,0.0,-0.026711
DLB,2026,1,2026-01-29T00:00:00,BMO,6027684960.0,0.148142,12,0.1175,-0.1261,-0.0301,2026-01-30,63.43,0.014347,-0.002995,0.004887,0.011982,0.016711
DLB,2026,2,2026-05-01T00:00:00,BMO,5471226280.0,0.195527,12,2.0008,1.8216,1.2525,2026-05-04,57.58,0.009899,0.018757,0.017541,0.014588,0.025182
DLR,2025,4,2026-02-05T00:00:00,BMO,56206570500.0,0.210278,12,0.4331,-0.0828,0.0198,2026-02-06,170.0,0.003059,-0.014765,-0.002,0.008471,0.012471
DLR,2026,1,2026-04-23T00:00:00,BMO,69002600000.0,0.218401,12,0.8905,0.2213,0.2203,2026-04-24,200.28,0.033004,0.025315,0.033753,-0.001498,-0.019772
DNUT,2025,4,2026-02-26T00:00:00,BMO,654885520.0,0.277306,12,2.146,2.0342,1.4193,2026-02-27,3.68,-0.038043,-0.032609,-0.01087,0.021739,-0.05163
DNUT,2026,1,2026-05-07T00:00:00,BMO,626149160.0,0.272784,12,1.6055,0.6438,0.5139,2026-05-08,3.64,-0.008242,-0.005495,0.010989,-0.008242,-0.068681
DNOW,2026,1,2026-05-09T00:00:00,BMO,2431020000.0,0.16829,12,-0.5266,-0.6646,-0.3731,2026-05-11,13.2197,0.001536,-0.003003,-0.008298,-0.006029,0.011369
DLTR,2025,4,2026-03-16T00:00:00,BMO,22769076000.0,0.195761,12,0.4649,-0.4473,-0.2223,2026-03-17,116.72,-0.015079,-0.012594,-0.013965,-0.042066,-0.078992
DLTR,2026,1,2026-05-28T00:00:00,BMO,22238400000.0,0.171891,12,0.2936,-0.866,-0.5027,2026-05-29,111.1,0.024572,0.021602,0.034023,0.048335,0.00261
DOCS,2026,3,2026-02-05T00:00:00,BMO,6246766960.0,0.107374,12,-1.7115,-1.3429,-0.8353,2026-02-06,23.68,0.038851,0.087416,0.085726,0.170608,0.161318
DOCS,2026,4,2026-05-14T00:00:00,BMO,3329184520.0,0.120513,12,-1.2645,-0.2781,-0.1386,2026-05-15,17.95,0.087465,0.099721,0.067409,0.056267,0.090808
DOCN,2025,4,2026-02-24T00:00:00,BMO,5739517940.0,0.157598,12,-1.9805,-3.9311,-2.5,2026-02-25,62.89,0.011131,-0.042932,-0.058038,-0.056925,-0.135952
DOCN,2026,1,2026-05-05T00:00:00,BMO,14213415260.0,0.189682,12,-0.3287,0.0349,0.0891,2026-05-06,154.92,-0.022334,-0.026465,-0.018655,0.039311,-0.029047
DORM,2025,4,2026-02-26T00:00:00,BMO,3584378700.0,0.20134,8,-0.117,0.2445,0.2294,2026-02-27,115.58,-0.000433,-0.019294,0.014795,0.021457,0.003634
DORM,2026,1,2026-05-05T00:00:00,BMO,3612611520.0,0.155729,9,-1.8051,-0.8915,-0.525,2026-05-06,121.62,0.021378,0.026311,0.03655,0.008551,0.023845
DOCU,2026,3,2025-12-04T00:00:00,BMO,14406210899.0,0.181818,12,-0.0621,0.7073,0.5234,2025-12-05,64.56,0.023389,0.032218,0.031599,0.016884,0.02277
DOCU,2026,4,2026-03-17T00:00:00,BMO,9530676580.0,0.183587,12,-0.0775,0.8422,0.6117,2026-03-18,46.22,0.05344,0.051926,0.06296,0.0582,0.033103
DOLE,2026,1,2026-05-11T00:00:00,BMO,1447505280.0,0.197032,12,0.3834,-0.1628,-0.0369,2026-05-12,15.34,-0.009126,-0.02086,-0.024772,-0.060626,-0.050196
DOO.TO,2026,3,2025-12-04T00:00:00,BMO,7682747358.0,0.146429,12,-0.3621,0.2853,0.2367,2025-12-05,105.96,-0.012835,0.008022,9.4e-05,0.00151,-0.020763
DOL.TO,2026,3,2025-12-11T00:00:00,BMO,54302442870.0,0.168525,12,2.3318,2.6982,1.8128,2025-12-12,198.0,-0.004091,-0.013131,-0.014646,0.021162,0.008838
DOL.TO,2026,4,2026-03-24T00:00:00,BMO,46117547100.0,0.122959,12,-0.1831,-0.7054,-0.4155,2026-03-25,170.15,-0.00047,0.002468,-0.002292,0.012636,-0.007993
DOC,2025,4,2026-02-03T00:00:00,BMO,11449627700.0,0.251898,12,5.6561,6.3934,4.2439,2026-02-04,16.58,-0.012063,-0.003016,0.007238,0.012666,0.007238
DOC,2026,1,2026-05-06T00:00:00,BMO,13555639500.0,0.15515,12,0.3115,-1.0714,-0.6421,2026-05-07,19.45,-0.02108,-0.019023,-0.00617,0.010283,0.009254
DPM.TO,2025,4,2026-02-11T00:00:00,BMO,9776250000.0,0.203528,12,1.9511,0.8391,0.6167,2026-02-12,53.95,-0.03633,-0.03633,-0.070436,-0.10658,-0.038369
DOW,2025,4,2026-01-29T00:00:00,BMO,19506312000.0,0.149885,12,0.9918,2.9864,1.9936,2026-01-30,26.95,0.025974,0.029685,0.034508,0.022263,0.071614
DOV,2025,4,2026-01-29T00:00:00,BMO,27794407080.0,0.32263,12,5.4521,3.4492,2.3549,2026-01-30,200.35,0.000549,0.000948,0.002695,0.00574,0.034839
DOV,2026,1,2026-04-23T00:00:00,BMO,30795002550.0,0.142727,12,0.1408,-1.7354,-1.0781,2026-04-24,229.04,-0.007422,-0.011002,-0.002358,-0.018643,-0.012312
DQ,2025,4,2026-02-26T00:00:00,BMO,1617751416.0,0.047154,12,0.8521,-0.3668,-0.2219,2026-02-27,24.05,0.007484,-0.006653,-0.014969,0.001663,-0.010395
DQ,2026,1,2026-04-29T00:00:00,BMO,1309342924.0,-0.036883,12,-1.4509,-3.1106,-2.0348,2026-04-30,19.21,-0.022905,-0.011973,-0.016137,-0.000521,-0.002603
DOX,2026,1,2026-02-03T00:00:00,BMO,8088831580.0,0.199093,12,-0.9779,-3.1671,-1.9889,2026-02-04,73.5,-0.028571,-0.006803,0.001088,-0.006395,-0.031156
DOX,2026,2,2026-05-13T00:00:00,BMO,6418203350.0,0.187293,12,-1.2324,-1.3299,-0.7989,2026-05-14,60.51,0.001818,0.027764,0.051066,0.023632,0.001157
DRS,2025,4,2026-02-24T00:00:00,BMO,11625446000.0,0.262377,11,0.2866,0.8631,0.6528,2026-02-25,43.81,-0.022141,-0.036065,-0.011185,-0.033097,-0.010728
DRM.TO,2025,4,2026-02-24T00:00:00,BMO,893468469.0,0.208549,12,1.8759,1.9989,1.3722,2026-02-25,22.4,-0.053125,-0.053571,-0.04375,-0.013839,0.003125
DPZ,2026,1,2026-04-27T00:00:00,BMO,11338169500.0,0.110216,12,-1.4287,-1.3292,-0.8254,2026-04-28,338.3,-0.005616,0.011174,0.015341,0.006355,-0.017411
DRW3.DE,2025,4,2026-03-24T00:00:00,BMO,1749181962.0,0.213926,4,2.3614,0.7532,0.5644,2026-03-25,95.7,-0.020899,-0.022989,-0.026123,-0.031348,-0.016719
DRX.L,2025,4,2026-02-26T00:00:00,BMO,3887315179.0,0.052881,7,-1.6904,-0.4417,-0.2686,2026-02-27,899.5,-0.002223,-0.007782,-0.00667,-0.00945,-0.004169
DRXGY,2025,4,2026-02-26T00:00:00,BMO,4384720000.0,0.052881,7,-1.6904,-0.4417,-0.2686,2026-02-27,23.73,0.0,0.0,0.0,0.0,-0.022335
DRH,2025,4,2026-02-27T00:00:00,BMO,2070513929.0,0.14481,12,0.3914,2.4221,1.6251,2026-03-02,9.86,-0.004057,0.006085,0.009128,0.011156,0.001014
DRH,2026,1,2026-05-01T00:00:00,BMO,2140687258.0,0.163684,12,1.0843,1.4732,1.0149,2026-05-04,10.36,-0.003861,0.003861,0.002896,-0.012548,0.026062
DRVN,2025,4,2026-05-19T00:00:00,BMO,2149001820.0,0.136676,12,-0.7794,-0.5692,-0.3222,2026-05-20,13.07,-0.010482,-0.005356,-0.00153,-0.006121,0.032135
DRI,2026,2,2025-12-18T00:00:00,BMO,22354792000.0,0.110745,12,0.0112,-0.8119,-0.489,2025-12-19,191.23,-0.017937,-0.017257,-0.02097,-0.00685,-0.010825
DRI,2026,3,2026-03-19T00:00:00,BMO,23692278000.0,0.119946,12,0.487,-0.2687,-0.1327,2026-03-20,205.72,0.003257,0.008458,0.001847,-0.013659,-0.04754
DSNKY,2025,3,2026-01-30T00:00:00,BMO,33689255600.0,0.100018,12,-0.3328,1.3041,0.8827,2026-02-02,18.93,0.001057,0.005283,0.00317,0.005283,-0.01215
DSDVY,2025,4,2026-02-04T00:00:00,BMO,68698525684.0,0.053306,12,-1.0406,-1.0895,-0.6895,2026-02-05,145.28,0.000275,0.000275,0.003855,0.00413,0.040749
DSP,2025,4,2026-03-11T00:00:00,BMO,694635635.0,0.172562,12,-0.2387,0.6203,0.4636,2026-03-12,12.05,0.003734,-0.047303,0.015768,0.047303,0.022407
DRREDDY.NS,2026,3,2026-01-21T00:00:00,BMO,963510178400.0,0.085986,12,-2.224,-1.1711,-0.7311,2026-01-22,1214.7,0.003046,-0.000741,0.005022,0.003211,0.019511
DRREDDY.NS,2026,4,2026-05-12T00:00:00,BMO,1058814240000.0,0.056718,12,-2.9722,-2.4653,-1.5826,2026-05-13,1267.0,0.00513,0.018311,-0.008445,0.002289,0.026993
DSGR,2025,4,2026-03-05T00:00:00,BMO,1015376615.0,0.211062,12,0.3735,0.1292,0.1579,2026-03-06,21.9,0.016895,0.017808,0.044749,0.007306,-0.018265
DSV.CO,2025,4,2026-02-04T00:00:00,BMO,438214112073.0,0.053306,12,-1.0406,-1.0895,-0.6895,2026-02-05,1816.0,0.003304,0.007296,0.019824,0.013491,0.041575
DT,2026,3,2026-02-09T00:00:00,BMO,10894774860.0,0.190939,12,0.291,0.2598,0.2357,2026-02-10,36.3,0.025069,0.022314,0.020661,0.013774,0.02259
DT,2026,4,2026-05-13T00:00:00,BMO,10333703120.0,0.198081,12,0.5348,0.3329,0.2857,2026-05-14,34.73,0.01814,0.040311,0.053268,0.069105,0.104233
DTG.DE,2026,1,2026-05-06T00:00:00,BMO,33560549999.0,0.092314,9,-0.4651,11.4119,7.45,2026-05-07,43.37,-0.005764,-0.008992,-0.020752,-0.027899,-0.058335
DUE.DE,2025,4,2026-03-05T00:00:00,BMO,1431753600.0,0.17896,5,3.2807,2.2921,1.5525,2026-03-06,20.9,0.004785,-0.009569,-0.007177,-0.028708,-0.073684
DTM,2025,4,2026-02-19T00:00:00,BMO,13454510495.0,0.357962,12,1.2962,-0.1512,0.027,2026-02-20,132.1,0.003179,0.007873,0.006056,0.029447,0.044209
DTNOY,2025,4,2026-02-05T00:00:00,BMO,1662375000.0,0.110284,12,-0.9214,-3.3367,-2.1303,2026-02-11,16.81,0.0,0.0,0.0,0.0,0.011303
DUOL,2025,4,2026-02-26T00:00:00,BMO,5495837850.0,0.096,12,-0.9114,0.3896,0.2868,2026-02-27,92.26,0.050184,0.074247,0.091589,0.095491,0.092673
DUOL,2026,1,2026-05-04T00:00:00,BMO,5157992390.0,0.119624,12,-0.0526,1.863,1.2528,2026-05-05,108.32,-0.068224,-0.063239,-0.0625,-0.041359,-0.030927
DV,2025,4,2026-02-27T00:00:00,BMO,1715701199.0,0.204116,12,0.5984,0.4156,0.3416,2026-03-02,10.24,0.018555,0.03125,0.007812,0.023438,-0.006836
DV,2026,1,2026-05-07T00:00:00,BMO,1744376200.0,0.209326,12,0.7489,0.2414,0.2302,2026-05-08,10.89,-0.030303,-0.015611,-0.009183,0.015611,-0.043159
DSY.PA,2025,4,2026-02-11T00:00:00,BMO,23461731000.0,0.193104,12,-0.0667,0.3453,0.292,2026-02-12,17.73,0.015228,0.028201,0.025945,0.020869,0.017484
DTE.DE,2025,4,2026-03-02T00:00:00,BMO,160670710620.0,0.240331,12,6.5534,8.8442,5.8328,2026-03-03,32.84,-0.005786,-0.007004,-0.015225,-0.010353,0.001523
DTEGY,2025,4,2026-03-02T00:00:00,BMO,186844409640.0,0.240331,12,6.5534,8.8442,5.8328,2026-03-03,37.49,0.002134,0.006668,0.011203,0.020005,0.027474
DVCMY,2025,4,2026-03-04T00:00:00,BMO,8942584770.0,0.217669,12,0.8054,3.4741,2.3344,2026-03-05,7.46,0.008043,0.012064,-0.014745,0.002681,-0.004021
DTE,2025,4,2026-02-17T00:00:00,BMO,29950830000.0,0.251848,12,1.8306,1.3211,0.9469,2026-02-18,144.87,-0.008283,-0.009733,-0.017257,-0.015738,0.001312
DUK,2025,4,2026-02-10T00:00:00,BMO,96029430000.0,0.220583,12,0.1012,-0.348,-0.149,2026-02-11,123.43,0.002106,0.005104,0.007373,0.014421,0.021632
DUK,2026,1,2026-05-05T00:00:00,BMO,99257240000.0,0.22705,12,0.1552,-0.2688,-0.0952,2026-05-06,127.04,-0.009603,-0.005038,-0.011807,-0.012122,-0.017081
DXT.TO,2025,4,2026-03-04T00:00:00,BMO,741368323.0,0.193136,12,-0.0084,0.1697,0.1779,2026-03-05,12.15,0.016461,0.025514,0.042798,0.044444,0.062551
DX,2025,4,2026-01-26T00:00:00,BMO,2278204994.0,0.17818,12,2.6353,1.9771,1.3475,2026-01-27,14.57,0.008236,0.006863,0.003432,0.010981,0.005491
DX,2026,1,2026-04-20T00:00:00,BMO,2745157268.0,0.21808,12,3.3453,1.8046,1.2493,2026-04-21,13.79,0.008702,0.007977,-0.002175,-0.002901,-0.000725
DVA,2025,4,2026-02-02T00:00:00,BMO,9573459000.0,0.145293,12,3.0622,7.6262,5.0079,2026-02-03,128.0,0.065625,0.0825,0.067813,0.052344,0.109922
DVA,2026,1,2026-05-05T00:00:00,BMO,10582925600.0,0.128214,12,1.5919,0.5936,0.4307,2026-05-06,170.98,0.088899,0.098491,0.099953,0.134753,0.14762
DXCM,2025,4,2026-02-12T00:00:00,BMO,25166436000.0,0.145867,12,-0.1679,-0.4602,-0.2481,2026-02-13,64.52,0.096404,0.099349,0.08385,0.085555,0.0916
DXPE,2025,4,2026-02-26T00:00:00,BMO,2319756250.0,0.256003,12,0.5324,0.2489,0.2514,2026-02-27,146.82,-0.055238,-0.038884,-0.035274,-0.056532,-0.018662
DXPE,2026,1,2026-05-09T00:00:00,BMO,2425631580.0,0.211245,12,-0.5466,-1.1275,-0.6589,2026-05-11,153.84,-0.023986,-0.028536,-0.030226,-0.030486,-0.065263
DVN,2025,4,2026-02-18T00:00:00,BMO,27597240000.0,0.163043,12,-1.4232,-0.5883,-0.3253,2026-02-19,44.85,0.014716,0.000892,0.002676,-0.004013,-0.010925
DVN,2026,1,2026-05-06T00:00:00,BMO,28938600000.0,0.168543,12,-1.1279,0.2415,0.216,2026-05-07,46.24,-0.034602,-0.036765,-0.032656,-0.019247,-0.013625
EADSY,2025,4,2026-02-19T00:00:00,BMO,173420183335.0,0.105121,12,0.0005,-1.2865,-0.7994,2026-02-20,55.81,0.007526,0.001792,0.000896,-0.003942,-0.035119
DXC,2026,3,2026-01-29T00:00:00,BMO,2553596100.0,0.133116,12,-0.2904,-2.7027,-1.7102,2026-01-30,12.65,0.102767,0.120158,0.114625,0.141502,0.207905
